root@shasta:/ # ~/ndg-android/out/target/product/shasta/system/lib/hw$ adb shell ps
USER      PID   PPID  VSIZE  RSS   WCHAN            PC  NAME
media     185   1     62420  4356  binder_thr 55e7ef66 S /system/bin/mediaserver
root      186   1     3460   868   unix_strea 55833436 S /system/bin/installd
keystore  190   1     7000   1284  binder_thr 55a5ef66 S /system/bin/keystore
root      191   1     5920   992   binder_thr 55869f66 S /system/bin/ClockworkProxy
gps       193   1     9888   1280  poll_sched 55a710a5 S /system/bin/lhd
gps       194   1     22252  1400  poll_sched 563780a5 S /system/bin/gpsd
root      195   1     590896 30496 poll_sched 55a2f060 S zygote
system    196   1     6636   1044  binder_thr 55981f66 S /system/bin/gatekeeperd
root      197   1     3500   840   hrtimer_na 5585d231 S /system/xbin/perfprofd
root      198   181   4320   944   __skb_recv 557f7513 S logcat
shell     199   1     5052   396            0 0809df35 R /sbin/adbd
root      203   2     0      0     irq_thread 00000000 S irq/439-synapti
root      214   2     0      0     rescuer_th 00000000 S pvr_workqueue
root      215   2     0      0     rescuer_th 00000000 S pvr_workqueue
root      216   2     0      0     rescuer_th 00000000 S pvr_workqueue
root      236   2     0      0     rescuer_th 00000000 S pvr_workqueue
root      380   2     0      0     worker_thr 00000000 S kworker/1:1H
system    503   195   747332 62040    ep_poll 55a2ed95 S system_server
media_rw  688   158   6916   912   inotify_re 557ab436 S /system/bin/sdcard
u0_a9     689   195   453548 35060    ep_poll 55a2ed95 S android.process.media
system    844   195   453348 43240    ep_poll 55a2ed95 S com.google.android.apps.wearable.settings
u0_a3     865   195   530452 70484    ep_poll 55a2ed95 S com.google.android.wearable.app
system    878   195   469284 40460    ep_poll 55a2ed95 S com.intel.analytics
u0_a11    899   195   526412 53836    ep_poll 55a2ed95 S com.google.android.gms.persistent
u0_a6     914   195   439256 28996    ep_poll 55a2ed95 S com.google.android.clockwork.systemui
u0_a11    938   195   434492 30512    ep_poll 55a2ed95 S com.google.process.gapps
u0_a7     951   195   429716 30732    ep_poll 55a2ed95 S android.process.acore
u0_a2     1015  195   446120 31384    ep_poll 55a2ed95 S com.google.android.wearable.ambient
bluetooth 1150  195   463816 28532    ep_poll 55a2ed95 S com.android.bluetooth
u0_a22    1200  195   433868 29252    ep_poll 55a2ed95 S com.google.android.deskclock
u0_a1     1225  195   425832 29280    ep_poll 55a2ed95 S com.android.providers.calendar
system    1242  195   431060 27000    ep_poll 55a2ed95 S com.google.android.apps.wearable.bluetooth
u0_a11    1340  195   490408 40944    ep_poll 55a2ed95 S com.google.android.gms
u0_a14    1369  195   434948 29456    ep_poll 55a2ed95 S com.android.vending
u0_a16    1443  195   466076 49140    ep_poll 55a2ed95 S com.newbalance.loyalty
u0_a21    1476  195   465620 41460    ep_poll 55a2ed95 S com.google.android.apps.fitness
root      1510  2     0      0     irq_thread 00000000 S irq/65-lsm6ds3h
root      8016  2     0      0     worker_thr 00000000 S kworker/u4:1
root      8727  2     0      0     worker_thr 00000000 S kworker/0:0
root      9270  2     0      0     worker_thr 00000000 S kworker/0:2
root      10470 2     0      0     worker_thr 00000000 S kworker/0:1
root      10987 2     0      0     worker_thr 00000000 S kworker/0:3
root      11276 2     0      0     worker_thr 00000000 S kworker/u4:2
root      11277 2     0      0     worker_thr 00000000 S kworker/u4:3
root      11308 2     0      0     worker_thr 00000000 S kworker/u4:4
root      11317 2     0      0     worker_thr 00000000 S kworker/0:4
root      11318 2     0      0     worker_thr 00000000 S kworker/1:0
root      11324 2     0      0     worker_thr 00000000 S kworker/1:2
root      11332 2     0      0     worker_thr 00000000 S kworker/u4:5
root      11372 2     0      0     worker_thr 00000000 S kworker/u4:6
root      11386 2     0      0     irq_thread 00000000 S irq/60-lsm6ds3h

